ID,item,real,pred
196,12723,1,0.4295247495174408
348,9699,0,0.4360819160938263
39,7590,0,0.39788591861724854
152,16411,1,0.4675409197807312
346,11963,1,0.45930546522140503
14,11108,1,0.4782419204711914
21,3767,0,0.46420150995254517
257,9534,0,0.42179015278816223
262,15107,0,0.42765069007873535
248,16578,1,0.4389747083187103
352,4888,0,0.4248327314853668
135,3023,0,0.4287579357624054
409,11329,0,0.47494372725486755
318,12875,0,0.4603133201599121
60,1538,0,0.6278073787689209
346,11899,1,0.4819379448890686
341,11607,0,0.3911829888820648
187,3425,0,0.4097042679786682
387,4607,0,0.4968380630016327
8,8461,0,0.4504895806312561
262,15092,0,0.446977823972702
295,12258,1,0.465580552816391
117,6350,0,0.5768267512321472
198,493,0,0.4498240053653717
353,9903,0,0.5426239967346191
194,13540,0,0.463398277759552
331,10023,1,0.4436587691307068
398,5483,0,0.5975140333175659
21,3789,0,0.38561728596687317
239,7171,1,0.4371491074562073
22,5051,0,0.5668809413909912
96,177,1,0.4735383093357086
330,16487,1,0.4504299759864807
51,13410,0,0.47896072268486023
22,5077,0,0.4651234745979309
54,2872,0,0.3668336868286133
222,5954,1,0.5863121747970581
2,17208,0,0.4797208607196808
2,17200,0,0.43253642320632935
272,14978,1,0.405085951089859
83,14931,0,0.5109797120094299
208,16689,1,0.4749642610549927
398,5455,0,0.4825907051563263
317,16352,0,0.375549852848053
68,16888,0,0.26255157589912415
271,7920,0,0.48145443201065063
400,9798,0,0.5585540533065796
328,7318,0,0.5882713198661804
250,10892,0,0.4414837956428528
149,6945,1,0.2751651108264923
67,3676,0,0.5395548343658447
289,8084,0,0.46695664525032043
361,14126,0,0.4174201786518097
335,10267,0,0.4716298282146454
288,14378,0,0.46696990728378296
79,11148,1,0.4846093952655792
17,988,0,0.3725559413433075
353,9899,0,0.5641525983810425
54,2877,0,0.6040124893188477
213,17661,0,0.36155468225479126
293,8603,1,0.5163102746009827
250,10881,0,0.26860958337783813
221,12464,0,0.4318322241306305
340,5568,0,0.45542460680007935
273,7278,0,0.4696304202079773
324,8293,0,0.459379106760025
404,15606,0,0.44037964940071106
164,11546,0,0.5445370674133301
260,9391,1,0.5533398389816284
53,15502,0,0.49140697717666626
239,7166,1,0.4801453649997711
76,16161,0,0.4526740610599518
66,848,0,0.5533310770988464
11,11245,0,0.46691998839378357
3,3297,0,0.3949940800666809
266,10577,0,0.46000465750694275
159,3865,0,0.4526325464248657
288,14393,0,0.464603066444397
1,407,0,0.4297487437725067
135,3034,0,0.47124946117401123
321,12174,0,0.56503826379776
346,11930,1,0.43663376569747925
169,11632,0,0.46137145161628723
55,3070,0,0.4530959129333496
321,12199,0,0.46123006939888
240,10119,1,0.4441843628883362
96,190,1,0.46981000900268555
286,4196,1,0.43199649453163147
153,14083,0,0.4745734632015228
31,3009,1,0.42950910329818726
58,14290,0,0.4299842417240143
345,6160,1,0.4822310507297516
352,4875,0,0.26183581352233887
215,1175,1,0.443387895822525
400,9850,0,0.48903214931488037
367,6852,1,0.5502700805664062
387,4638,0,0.2515738308429718
112,16619,1,0.47943517565727234
22,5048,0,0.45053738355636597
155,14551,1,0.5493525266647339
334,6081,1,0.4692831039428711
41,7138,0,0.4358435571193695
352,4918,0,0.3790774643421173
246,10950,0,0.4449179768562317
30,2948,1,0.46546700596809387
220,8218,0,0.5658069252967834
346,11876,1,0.49374574422836304
112,16632,1,0.2619917392730713
312,10630,1,0.45266106724739075
356,2583,0,0.5317792892456055
35,1787,1,0.39320799708366394
27,7848,1,0.4693554639816284
346,11969,1,0.48396366834640503
245,15580,0,0.48205801844596863
175,13023,1,0.4659121334552765
369,17459,1,0.5152338743209839
306,2360,1,0.44665589928627014
266,10569,0,0.3899977505207062
164,11478,0,0.3612259328365326
138,8496,0,0.44383785128593445
126,12920,0,0.39776286482810974
28,16318,1,0.5222446918487549
78,9284,0,0.28817999362945557
403,15051,1,0.321975976228714
318,12889,0,0.5585538148880005
344,5792,0,0.44574543833732605
147,8233,0,0.47111913561820984
188,5661,1,0.4532071053981781
48,13137,1,0.41234275698661804
303,13122,1,0.5092436671257019
252,4814,0,0.4390844404697418
6,7697,0,0.5093601942062378
328,7326,0,0.4694128632545471
256,5844,0,0.5183994770050049
38,4338,1,0.5288112163543701
132,2650,0,0.4855521023273468
108,16652,0,0.4893094599246979
390,13892,0,0.457405686378479
317,16376,0,0.4355870187282562
190,3997,1,0.5846639275550842
364,9022,1,0.35954761505126953
386,118,1,0.44999390840530396
288,14387,0,0.5348061919212341
126,12957,0,0.48027247190475464
39,7635,0,0.4528074264526367
146,15344,0,0.5598462820053101
73,13444,1,0.5072806477546692
383,10451,1,0.5146024227142334
103,15753,1,0.4709751307964325
370,8053,1,0.440749853849411
155,14567,1,0.46416783332824707
215,1161,1,0.543570876121521
38,4376,1,0.4581013023853302
43,5719,0,0.5300044417381287
312,10623,1,0.5029942393302917
237,2713,1,0.4346928000450134
190,3993,1,0.42263516783714294
107,5311,1,0.4723151624202728
395,14687,1,0.6031738519668579
186,11388,1,0.41391366720199585
191,4048,1,0.4659455716609955
25,2033,1,0.5233968496322632
7,8276,0,0.5689616799354553
68,16934,0,0.6203806400299072
411,3344,1,0.431189626455307
212,10398,0,0.44937464594841003
337,3134,0,0.48293372988700867
299,12432,1,0.4384312331676483
17,987,0,0.520252525806427
215,1065,1,0.5073513984680176
213,17648,0,0.4130418002605438
100,2485,1,0.4787486493587494
294,6919,0,0.45776885747909546
109,3954,0,0.5088143348693848
383,10411,1,0.4941001534461975
84,16241,1,0.4579041600227356
146,15385,0,0.38528576493263245
320,6805,1,0.5309244990348816
388,15876,1,0.47119632363319397
295,12213,1,0.4675460159778595
334,6061,1,0.5274900197982788
98,4473,0,0.41107264161109924
109,3943,0,0.4810299873352051
236,8483,0,0.42165446281433105
67,3675,0,0.47133901715278625
196,12666,1,0.43262922763824463
71,10101,0,0.4397372007369995
40,2343,0,0.43283313512802124
65,5349,1,0.47152474522590637
2,17320,0,0.5039390921592712
162,6036,1,0.3318644165992737
257,9543,0,0.4385468363761902
188,5633,1,0.5111007690429688
3,3314,0,0.48589590191841125
339,5100,1,0.48863521218299866
337,3104,0,0.6170477271080017
257,9554,0,0.4872515797615051
203,1651,1,0.4202997386455536
4,10735,0,0.48400381207466125
244,7468,1,0.48472487926483154
203,1714,1,0.41446641087532043
46,12540,0,0.4115084409713745
231,13242,0,0.5110035538673401
12,7054,1,0.4498177468776703
366,1991,0,0.4572267234325409
110,6686,0,0.6066539287567139
83,14952,0,0.4455057680606842
386,112,1,0.48178842663764954
384,4758,1,0.44399401545524597
64,15730,0,0.6220723986625671
184,13804,1,0.4907451272010803
96,181,1,0.4676559269428253
278,9452,1,0.4710424244403839
113,4092,1,0.4705553948879242
346,11835,1,0.44459274411201477
393,7211,0,0.46395817399024963
207,6558,1,0.5380712747573853
352,4896,0,0.35496607422828674
352,4925,0,0.43061599135398865
201,7863,1,0.45341846346855164
219,10846,0,0.48623737692832947
21,3756,0,0.4474644958972931
334,6062,1,0.5322465300559998
193,6977,0,0.43915632367134094
331,9935,1,0.4804966151714325
353,9881,0,0.4817824959754944
273,7268,0,0.49903449416160583
183,12348,0,0.38453221321105957
224,6373,1,0.4605322480201721
187,3440,0,0.4346388578414917
287,14346,0,0.47329142689704895
346,11771,1,0.3896328806877136
223,14533,0,0.5798107385635376
263,16004,1,0.4292103052139282
68,16915,0,0.41018781065940857
266,10590,0,0.4693097770214081
1,455,0,0.5697561502456665
146,15373,0,0.46519652009010315
409,11382,0,0.5192251801490784
238,169,0,0.4633314311504364
164,11535,0,0.5468502640724182
321,12182,0,0.44076669216156006
382,6425,0,0.449411541223526
85,13334,1,0.371200293302536
108,16667,0,0.49908721446990967
136,11195,0,0.46679040789604187
51,13397,0,0.29121777415275574
387,4623,0,0.35012394189834595
153,14105,0,0.4776609539985657
65,5325,1,0.43704816699028015
277,545,1,0.48172229528427124
293,8587,1,0.4616358280181885
386,121,1,0.48385027050971985
257,9649,0,0.5248847007751465
282,5389,1,0.48949864506721497
373,10715,0,0.44825950264930725
32,7983,1,0.3968467116355896
321,12196,0,0.4983329474925995
2,17212,0,0.38268718123435974
362,5142,0,0.4027574360370636
189,3245,1,0.4148542582988739
81,9062,1,0.465737521648407
242,3582,1,0.41762804985046387
188,5674,1,0.5505295991897583
297,3175,1,0.4338054955005646
35,1728,1,0.515973687171936
254,14184,0,0.515534520149231
346,11815,1,0.4333685636520386
229,8841,0,0.19897828996181488
91,3547,0,0.3966992199420929
50,12293,0,0.5604594349861145
39,7533,0,0.4660501480102539
307,5685,0,0.28415122628211975
72,13094,1,0.37055182456970215
203,1622,1,0.43252336978912354
306,2395,1,0.46548596024513245
298,17123,0,0.4718625843524933
383,10431,1,0.3950454294681549
39,7586,0,0.4954136908054352
4,10743,0,0.5115727186203003
234,16191,0,0.4536696672439575
148,15027,1,0.49426913261413574
361,14127,0,0.30452239513397217
327,12597,0,0.48274144530296326
121,14609,0,0.5328097939491272
308,9033,1,0.4634734094142914
148,15019,1,0.5466493964195251
105,17377,0,0.45406532287597656
189,3210,1,0.46112415194511414
111,5245,1,0.49012333154678345
256,5843,0,0.4598570764064789
253,17637,0,0.46041104197502136
362,5156,0,0.4393517076969147
149,6944,1,0.4373885691165924
25,2042,1,0.5146027207374573
87,12053,1,0.4678334891796112
269,16050,1,0.41318607330322266
372,9156,0,0.4947776198387146
95,10493,1,0.485015332698822
310,8333,1,0.37323084473609924
186,11411,1,0.23782184720039368
244,7455,1,0.46933695673942566
94,7733,1,0.3699096441268921
109,3915,0,0.45034360885620117
183,12319,0,0.24583032727241516
254,14179,0,0.5066723227500916
258,11071,1,0.5514224171638489
317,16354,0,0.4161474108695984
58,14304,0,0.42294013500213623
70,7115,1,0.4828352630138397
102,4776,1,0.4480431377887726
208,16846,1,0.4818943738937378
384,4750,1,0.5343920588493347
123,10105,1,0.4010171890258789
270,13547,0,0.4727124571800232
164,11487,0,0.4731564521789551
332,2808,0,0.4801618456840515
203,1598,1,0.40717437863349915
203,1710,1,0.47832563519477844
44,907,0,0.5851996541023254
192,2077,0,0.3298318684101105
255,14214,1,0.4788408577442169
346,11883,1,0.4620369076728821
306,2391,1,0.46295589208602905
134,13647,1,0.4371851980686188
168,699,0,0.4432087242603302
337,3117,0,0.43681570887565613
98,4456,0,0.33215221762657166
346,11816,1,0.5232689380645752
346,11754,1,0.4190084636211395
70,7109,1,0.47955596446990967
162,6028,1,0.5219355821609497
120,15501,0,0.4490145444869995
383,10436,1,0.46261709928512573
356,2585,0,0.4528758227825165
371,6298,0,0.4882587194442749
340,5560,0,0.4650326669216156
2,17265,0,0.5760330557823181
277,563,1,0.42351457476615906
246,10922,0,0.4713844060897827
274,10787,1,0.47050240635871887
208,16716,1,0.5128021240234375
16,9349,0,0.47184252738952637
157,11703,0,0.5108987092971802
155,14559,1,0.5839956998825073
36,2444,0,0.44279614090919495
183,12346,0,0.36410826444625854
136,11203,0,0.49573302268981934
370,8029,1,0.3350919485092163
39,7600,0,0.4351939857006073
318,12858,0,0.4159512221813202
189,3237,1,0.4927598834037781
18,6589,1,0.44703584909439087
346,12004,1,0.5032945275306702
295,12223,1,0.45392054319381714
315,15798,0,0.47464972734451294
187,3433,0,0.4976882338523865
152,16404,1,0.5023356080055237
46,12521,0,0.40173524618148804
227,15431,0,0.39889341592788696
169,11625,0,0.4292820692062378
91,3541,0,0.47942838072776794
28,16324,1,0.5119505524635315
109,3936,0,0.41434425115585327
388,15869,1,0.6301202178001404
10,10181,0,0.2569836676120758
119,1457,1,0.5236749649047852
313,1047,0,0.432578444480896
72,13095,1,0.49161767959594727
296,16454,1,0.4389135539531708
25,2018,1,0.455135315656662
348,9694,0,0.49824464321136475
93,6747,1,0.5444979071617126
279,13964,0,0.4717538356781006
290,5269,1,0.5163108110427856
49,14053,0,0.39157941937446594
159,3870,0,0.34200677275657654
146,15363,0,0.46562299132347107
157,11674,0,0.4639258086681366
2,17213,0,0.46704015135765076
179,4290,0,0.3894267678260803
399,6480,0,0.35799410939216614
30,2943,1,0.5293089151382446
350,1265,0,0.4911717176437378
322,14656,0,0.4076734185218811
251,8924,1,0.42602792382240295
196,12775,1,0.4483501613140106
42,604,0,0.40767043828964233
164,11545,0,0.4469982087612152
243,13757,0,0.4605298340320587
390,13835,0,0.5182793140411377
289,8113,0,0.49568381905555725
179,4228,0,0.4770567715167999
317,16345,0,0.41454237699508667
60,1562,0,0.44707730412483215
227,15407,0,0.42633944749832153
364,9019,1,0.5805924534797668
379,1525,1,0.4766753911972046
187,3430,0,0.4591262638568878
4,10738,0,0.466573029756546
127,8195,1,0.5636777877807617
104,1840,1,0.4495300352573395
172,2192,0,0.28467509150505066
319,4142,0,0.4277969002723694
334,6058,1,0.5543360710144043
87,12067,1,0.4627284109592438
307,5696,0,0.47982561588287354
266,10575,0,0.5723115801811218
220,8217,0,0.5388472080230713
85,13348,1,0.4886043667793274
110,6674,0,0.4916415214538574
244,7421,1,0.6237266063690186
340,5582,0,0.43256157636642456
21,3738,0,0.4497534930706024
205,1854,1,0.4531935453414917
167,1940,1,0.49511274695396423
136,11202,0,0.42750146985054016
81,9075,1,0.530745804309845
370,8030,1,0.48283255100250244
286,4173,1,0.5922876000404358
328,7316,0,0.4574590027332306
243,13731,0,0.34584569931030273
213,17666,0,0.3214170038700104
322,14646,0,0.4598938822746277
195,2269,0,0.511556088924408
388,15944,1,0.4963049590587616
335,10265,0,0.4882076382637024
222,5964,1,0.49290817975997925
59,9309,0,0.46885067224502563
54,2892,0,0.36623021960258484
142,14262,1,0.4896663725376129
252,4833,0,0.46375560760498047
388,15918,1,0.545810341835022
87,12071,1,0.5433300137519836
331,10046,1,0.42796775698661804
216,1023,1,0.4808814823627472
218,14753,1,0.4475928544998169
356,2566,0,0.3800329267978668
0,12623,1,0.5958321690559387
4,10767,0,0.2840888202190399
309,12043,0,0.4132786691188812
112,16620,1,0.555561900138855
170,11417,0,0.4598747789859772
297,3172,1,0.48024100065231323
214,4966,1,0.5367408394813538
134,13707,1,0.3616880476474762
296,16445,1,0.45877373218536377
146,15307,0,0.5004849433898926
70,7112,1,0.4490119218826294
218,14756,1,0.4967783987522125
310,8380,1,0.5431893467903137
234,16196,0,0.4894140064716339
193,6985,0,0.449750691652298
402,4595,0,0.496358186006546
215,1176,1,0.4290720224380493
408,2491,0,0.4554668366909027
167,1913,1,0.4481433033943176
63,12980,0,0.3225204050540924
406,11003,0,0.5185000896453857
117,6352,0,0.42369720339775085
253,17628,0,0.3674117922782898
60,1561,0,0.599195122718811
348,9713,0,0.4420448839664459
114,8720,0,0.4073704481124878
159,3885,0,0.4691413640975952
31,2969,1,0.44090351462364197
5,3392,0,0.4132850170135498
288,14409,0,0.4809132218360901
140,5547,0,0.43717339634895325
349,4707,1,0.3973511755466461
319,4153,0,0.420096755027771
197,17030,0,0.4853408634662628
14,11098,1,0.4450053870677948
57,2669,0,0.37485864758491516
293,8636,1,0.5449776649475098
361,14120,0,0.47022461891174316
296,16438,1,0.4671795070171356
145,2623,0,0.4213520288467407
0,12644,1,0.31600722670555115
390,13884,0,0.4772084653377533
192,2049,0,0.537438154220581
37,15164,0,0.4298960566520691
398,5453,0,0.38513490557670593
49,14037,0,0.4121333360671997
366,1980,0,0.5185854434967041
67,3685,0,0.45483654737472534
66,820,0,0.3822260797023773
120,15480,0,0.4867897927761078
142,14223,1,0.44669580459594727
284,12507,1,0.4952034652233124
54,2854,0,0.4205736815929413
20,5909,1,0.5276151895523071
44,884,0,0.4611912667751312
262,15102,0,0.6010611653327942
357,8409,1,0.47038716077804565
108,16657,0,0.5300325751304626
0,12660,1,0.5261732935905457
257,9503,0,0.42984917759895325
257,9575,0,0.4584557116031647
72,13101,1,0.5247585773468018
233,17514,1,0.5072004199028015
227,15437,0,0.36735105514526367
393,7207,0,0.4061276614665985
242,3625,1,0.4620029628276825
195,2236,0,0.4873528778553009
269,16040,1,0.2885392904281616
218,14772,1,0.5856074690818787
19,867,0,0.4356285035610199
38,4333,1,0.36751991510391235
164,11518,0,0.4316728115081787
174,6765,0,0.5190632939338684
329,3701,1,0.4778941571712494
237,2738,1,0.35809093713760376
195,2301,0,0.4164349138736725
289,8077,0,0.4255691468715668
2,17223,0,0.45611777901649475
22,5078,0,0.29052847623825073
2,17191,0,0.4747726619243622
270,13557,0,0.43337953090667725
339,5115,1,0.47857826948165894
11,11242,0,0.5358293652534485
22,5067,0,0.493531733751297
91,3533,0,0.4560976028442383
104,1812,1,0.5148120522499084
54,2884,0,0.4804648160934448
323,2122,0,0.49388715624809265
116,16107,1,0.4632681608200073
127,8144,1,0.42830145359039307
134,13689,1,0.43033358454704285
204,8705,0,0.2319958508014679
146,15335,0,0.268866628408432
175,13027,1,0.48682475090026855
297,3168,1,0.448369562625885
175,13029,1,0.455867737531662
155,14575,1,0.5093916654586792
392,16508,0,0.34295931458473206
128,11231,1,0.5560476779937744
253,17612,0,0.4575255215167999
246,10945,0,0.4562661349773407
1,427,0,0.4492194354534149
400,9788,0,0.4397118389606476
406,11027,0,0.4583856165409088
343,17089,1,0.4961058497428894
388,15890,1,0.5338647961616516
102,4773,1,0.46515411138534546
296,16459,1,0.45008495450019836
359,14912,0,0.45013055205345154
48,13168,1,0.4310334622859955
131,13505,1,0.4804377257823944
200,249,0,0.42547184228897095
379,1520,1,0.5092944502830505
346,11739,1,0.47101226449012756
338,8679,1,0.5409501791000366
388,15921,1,0.3914840817451477
395,14725,1,0.467894583940506
301,4956,0,0.43897712230682373
146,15377,0,0.37217390537261963
125,52,0,0.4162558615207672
320,6828,1,0.42475470900535583
256,5856,0,0.5656251311302185
203,1707,1,0.4898640215396881
410,6534,1,0.4061562120914459
322,14670,0,0.516742467880249
346,11783,1,0.5103264451026917
169,11615,0,0.294466495513916
339,5106,1,0.48202136158943176
69,9375,0,0.45655688643455505
260,9403,1,0.4533471465110779
348,9724,0,0.6956266760826111
334,6129,1,0.4006783962249756
1,405,0,0.46025606989860535
268,16996,1,0.46603304147720337
68,16925,0,0.2380039244890213
388,15870,1,0.5032646656036377
55,3044,0,0.5000231862068176
277,533,1,0.46616271138191223
299,12416,1,0.448480486869812
134,13654,1,0.43453463912010193
376,8875,1,0.4719690978527069
254,14165,0,0.4743179976940155
258,11061,1,0.5534882545471191
297,3173,1,0.45042353868484497
55,3082,0,0.5181849598884583
51,13392,0,0.4656755328178406
