ID,item,real,pred
16,9351,0,0.1408766806125641
127,8139,1,0.9199576377868652
247,9763,0,0.5400130152702332
30,2921,1,0.0153069868683815
263,16023,1,0.7269411087036133
85,13332,1,0.007920143194496632
172,2192,0,1.0510389225615313e-09
142,14240,1,0.02001502364873886
169,11617,0,0.1877402663230896
359,14892,0,0.6907718181610107
112,16605,1,0.9558699131011963
261,7671,0,0.02066328376531601
89,13644,0,0.10331948101520538
349,4689,1,0.03880269080400467
400,9847,0,0.5184176564216614
175,13005,1,0.5747572779655457
253,17615,0,0.9528182148933411
62,4440,1,0.6024274230003357
269,16056,1,0.054145097732543945
39,7662,0,0.9803487658500671
10,10171,0,0.9777395129203796
402,4604,0,0.607049286365509
293,8633,1,0.8323582410812378
81,9062,1,0.1780858337879181
281,17142,0,0.01760104112327099
356,2564,0,0.7277817130088806
400,9806,0,0.019033264368772507
146,15221,0,0.6206276416778564
143,9161,0,0.07785144448280334
1,398,0,0.00348640326410532
31,2975,1,0.56036776304245
142,14266,1,0.5488756895065308
169,11615,0,1.08665403064645e-11
377,13462,0,0.11460433155298233
135,3025,0,0.03120715171098709
306,2361,1,0.6149991154670715
325,16086,0,0.0056028482504189014
203,1669,1,0.016792701557278633
175,13018,1,0.8721458315849304
203,1596,1,0.9675958752632141
23,8744,0,0.10007522255182266
278,9446,1,0.12910771369934082
84,16251,1,0.001136429258622229
215,1182,1,0.08493025600910187
23,8785,0,0.030117100104689598
390,13858,0,0.9798029065132141
108,16662,0,1.6697809996912838e-06
352,4915,0,0.39806240797042847
318,12883,0,0.13310623168945312
93,6739,1,0.10737399756908417
274,10807,1,0.8739076256752014
222,5956,1,0.10453706979751587
98,4454,0,0.9735981225967407
227,15431,0,9.920607408275828e-05
279,13967,0,0.0006463292520493269
293,8621,1,0.7092035412788391
146,15375,0,4.2772058804985136e-05
25,2019,1,0.3877101242542267
362,5154,0,0.010841128416359425
378,4398,1,0.9448744654655457
184,13810,1,0.03120207041501999
76,16170,0,0.005868817679584026
337,3133,0,0.25876617431640625
387,4615,0,0.34590521454811096
215,1152,1,0.46759748458862305
375,285,1,0.15515418350696564
257,9532,0,0.2299082726240158
139,5020,0,0.031200628727674484
346,11957,1,4.413882379594725e-06
321,12193,0,0.2010142207145691
18,6653,1,0.45816704630851746
257,9459,0,0.000688327883835882
8,8457,0,0.08814994245767593
66,844,0,0.320837140083313
339,5104,1,0.995830237865448
2,17212,0,0.0014637036947533488
270,13548,0,0.009221826680004597
208,16683,1,1.0306001968274359e-05
195,2305,0,0.46215543150901794
83,14947,0,0.0010034670121967793
346,12004,1,0.7970348000526428
186,11413,1,0.3575124740600586
193,6971,0,0.5775520205497742
85,13322,1,0.2760995626449585
358,13773,0,0.8437451720237732
59,9299,0,0.000529690005350858
209,12126,1,0.06708947569131851
32,7945,1,0.2522963881492615
28,16299,1,0.9716240167617798
88,15687,0,0.796399712562561
373,10698,0,0.14191985130310059
407,15125,0,0.00021128800290171057
127,8156,1,0.994053065776825
22,5077,0,0.025226321071386337
343,17095,1,0.17069382965564728
388,15889,1,0.00018162181368097663
368,8015,1,0.3045445680618286
346,12009,1,0.7478542923927307
257,9497,0,0.01070750318467617
254,14153,0,0.3806122839450836
254,14157,0,0.0287085622549057
331,10010,1,0.01562872715294361
261,7673,0,1.104203395385639e-09
34,15195,0,0.024203026667237282
293,8605,1,0.08765958994626999
251,8941,1,0.6069716811180115
272,14987,1,0.5002220273017883
388,15879,1,0.5538758635520935
65,5358,1,0.03577752783894539
4,10733,0,0.36724138259887695
359,14886,0,0.13278375566005707
237,2706,1,0.021671030670404434
388,15864,1,0.005063141230493784
312,10651,1,0.7990936636924744
298,17131,0,0.68741774559021
40,2333,0,0.0011323628714308143
140,5520,0,0.2544481158256531
169,11653,0,7.846558069957155e-09
312,10619,1,0.9567497968673706
273,7263,0,0.37013423442840576
176,14783,1,0.3837311267852783
341,11550,0,0.04196882247924805
283,4547,0,0.7528802156448364
72,13104,1,0.8629643321037292
411,3339,1,0.05357079952955246
242,3634,1,0.6775411367416382
140,5552,0,0.038172557950019836
186,11388,1,0.2580799162387848
234,16225,0,7.563156032119878e-06
195,2306,0,0.5323354005813599
255,14213,1,0.32835862040519714
198,504,0,0.455400675535202
131,13493,1,0.8561229705810547
38,4320,1,0.011474198661744595
400,9787,0,0.5979886651039124
149,6940,1,0.08566560596227646
208,16684,1,0.02330673485994339
257,9667,0,0.11741793900728226
260,9391,1,0.9367712736129761
349,4695,1,0.0016014337306842208
241,15859,0,0.17273098230361938
7,8257,0,0.1138700470328331
363,13384,1,4.0865612390916795e-05
88,15669,0,7.084212120389566e-05
385,11301,1,0.7217118740081787
350,1267,0,0.010282651521265507
154,7093,1,0.6348126530647278
234,16210,0,0.03401588276028633
179,4304,0,0.8812884092330933
348,9704,0,0.9777931571006775
18,6638,1,0.6503830552101135
257,9675,0,0.014380410313606262
40,2349,0,3.431343031934375e-08
13,1371,0,0.02389899455010891
164,11481,0,0.1400756537914276
233,17530,1,0.06411651521921158
279,14010,0,0.3363763988018036
341,11562,0,0.004669406916946173
125,7,0,0.264688104391098
146,15255,0,0.3580186665058136
48,13174,1,0.7738289833068848
116,16091,1,0.8215664029121399
346,11898,1,0.2785354256629944
39,7535,0,0.016056500375270844
176,14814,1,0.10350074619054794
88,15622,0,0.0019200880778953433
78,9274,0,0.21518483757972717
299,12433,1,0.8401347994804382
169,11634,0,3.2193679544434417e-06
100,2466,1,0.4020109474658966
0,12633,1,0.7251145243644714
168,677,0,0.08697813004255295
195,2280,0,0.008913860656321049
383,10421,1,0.3453983664512634
134,13674,1,0.5836184024810791
398,5453,0,0.014324401505291462
175,13015,1,0.1284864842891693
365,10210,1,0.8962371945381165
17,938,0,0.5650120973587036
38,4331,1,0.0035957186482846737
45,17423,1,0.3393722176551819
262,15097,0,0.2775447368621826
403,15072,1,0.035942718386650085
2,17330,0,0.10073104500770569
387,4659,0,1.4032561011845246e-05
159,3883,0,0.004015827551484108
388,15949,1,0.4709537923336029
28,16331,1,0.770872175693512
3,3294,0,0.8810555934906006
169,11656,0,0.7242950201034546
330,16484,1,0.5907403230667114
222,5982,1,0.8294948935508728
358,13775,0,0.8941264152526855
315,15807,0,0.11738211661577225
251,8908,1,0.6346495151519775
2,17222,0,0.006740544456988573
2,17183,0,0.24876481294631958
193,6983,0,0.16759011149406433
340,5577,0,0.3540564775466919
130,13301,0,0.22437727451324463
178,17571,0,0.19781115651130676
208,16833,1,0.41706258058547974
294,6892,0,0.17573578655719757
67,3674,0,0.8912383317947388
163,16860,1,0.014409223571419716
294,6895,0,0.6131868958473206
355,4561,0,0.8069097399711609
293,8580,1,0.43283534049987793
196,12811,1,0.24675436317920685
320,6819,1,0.0006797625683248043
146,15306,0,0.28631651401519775
270,13552,0,0.4686983823776245
315,15796,0,0.5465008020401001
45,17409,1,0.0697089433670044
215,1199,1,0.10464318841695786
155,14572,1,0.8288112878799438
130,13278,0,0.194955512881279
52,13634,1,0.9975677132606506
126,12912,0,0.5540990233421326
169,11636,0,0.5050004124641418
37,15170,0,0.00010858045425266027
395,14685,1,0.39060571789741516
393,7223,0,0.29797637462615967
220,8215,0,0.03129435330629349
400,9774,0,0.3981330692768097
48,13182,1,0.947489321231842
394,7817,1,0.019306158646941185
242,3573,1,0.9534428119659424
13,1300,0,0.36825045943260193
280,9127,0,0.2549545466899872
383,10464,1,1.3561187870436697e-06
331,10020,1,0.9152993559837341
257,9490,0,0.7188387513160706
398,5490,0,0.04357166588306427
322,14677,0,0.24086391925811768
408,2490,0,0.030213505029678345
39,7545,0,2.561027478975575e-08
319,4124,0,6.660360457599879e-11
70,7116,1,0.6691904067993164
0,12660,1,0.4538283050060272
348,9686,0,0.06320855021476746
1,412,0,0.2742155194282532
167,1937,1,0.9974851608276367
257,9559,0,0.045372188091278076
293,8622,1,0.4334414005279541
362,5139,0,0.059907346963882446
203,1676,1,0.1276503950357437
134,13690,1,0.5933601260185242
345,6186,1,0.02039960026741028
55,3088,0,0.03263143077492714
45,17413,1,0.6363096237182617
346,12001,1,0.7576221823692322
369,17443,1,0.009467508643865585
328,7329,0,0.006027571391314268
208,16774,1,0.13788051903247833
257,9622,0,0.011315300129354
312,10657,1,0.3875453472137451
240,10145,1,0.8268209099769592
145,2609,0,0.670309841632843
46,12539,0,0.27545738220214844
346,11999,1,0.7684218883514404
178,17570,0,0.9811495542526245
58,14328,0,0.757775604724884
9,5767,1,0.8023912310600281
50,12272,0,5.393593349722892e-10
6,7704,0,0.9421791434288025
277,545,1,0.004747907165437937
163,16869,1,0.009068802930414677
306,2369,1,0.1232471615076065
242,3611,1,0.1296503245830536
2,17326,0,0.0018445872701704502
76,16188,0,0.4148975610733032
198,480,0,0.7729533314704895
126,12962,0,0.13101956248283386
198,521,0,8.314714250445832e-06
138,8551,0,0.02139308676123619
127,8193,1,2.166491685784422e-05
374,17168,1,0.0645328164100647
167,1908,1,0.7908738255500793
149,6960,1,0.2866595685482025
245,15586,0,0.042061060667037964
282,5381,1,0.8752223253250122
49,14046,0,0.009137061424553394
373,10677,0,0.13183437287807465
402,4592,0,0.0005002777324989438
217,6216,0,0.9223805069923401
346,11746,1,0.4513247013092041
347,2789,0,0.08423331379890442
129,16387,1,0.7566388845443726
1,419,0,0.06846796721220016
157,11671,0,0.14724013209342957
47,13915,1,0.0001152184559032321
248,16557,1,0.9953870177268982
81,9058,1,0.10980420559644699
48,13221,1,0.07216047495603561
22,5049,0,0.00013777661661151797
18,6640,1,0.40921181440353394
346,11754,1,0.002421763725578785
390,13853,0,0.5695152282714844
229,8816,0,0.7595698833465576
88,15681,0,0.002487999154254794
348,9684,0,0.13398081064224243
369,17474,1,0.975951075553894
104,1839,1,0.7845319509506226
331,10005,1,0.10461530834436417
319,4162,0,0.03383214771747589
331,9961,1,0.6701993942260742
85,13351,1,0.05817176029086113
387,4630,0,1.9713408505594998e-07
398,5461,0,0.6723936200141907
51,13396,0,0.027878880500793457
28,16272,1,0.2938433289527893
85,13340,1,1.0101286473940263e-09
391,12138,1,0.548475980758667
346,11822,1,0.6650455594062805
266,10548,0,0.3078213930130005
126,12952,0,0.13781969249248505
232,11271,0,0.05115135759115219
403,15068,1,0.1846216320991516
234,16206,0,0.8402124643325806
234,16214,0,0.2290157526731491
88,15648,0,0.19177916646003723
248,16568,1,0.7788965702056885
356,2591,0,0.7420557141304016
361,14141,0,0.5299081802368164
35,1743,1,0.880187451839447
185,12046,0,5.7394816394662485e-05
294,6881,0,0.02796977199614048
274,10772,1,0.6154109239578247
250,10888,0,6.0411788581404835e-05
318,12882,0,0.999859094619751
96,187,1,0.20819471776485443
20,5880,1,0.22665469348430634
346,11831,1,0.9850900173187256
231,13254,0,0.7147544026374817
270,13544,0,0.2974976897239685
168,717,0,0.014233668334782124
193,6982,0,0.38283324241638184
120,15474,0,0.303991436958313
119,1454,1,0.577538788318634
359,14925,0,0.01644320972263813
201,7879,1,0.8688358068466187
388,15894,1,1.5611762993472666e-09
390,13871,0,0.1509229689836502
278,9447,1,0.0605306439101696
334,6107,1,0.7218409776687622
288,14408,0,0.17517615854740143
146,15302,0,0.1056787520647049
77,9205,0,0.41116079688072205
269,16065,1,0.8985124230384827
298,17122,0,0.08463390916585922
134,13708,1,0.9731579422950745
330,16488,1,0.39314690232276917
403,15063,1,0.3195286691188812
345,6163,1,0.7851925492286682
132,2640,0,0.19836345314979553
210,14847,0,0.16551968455314636
255,14215,1,0.03644948452711105
201,7896,1,0.9070712924003601
357,8390,1,0.5063604116439819
27,7847,1,0.5829892754554749
49,14068,0,0.3115595579147339
42,642,0,0.010188158601522446
162,6003,1,0.023633867502212524
260,9389,1,0.820960283279419
202,7344,1,0.5260175466537476
409,11339,0,0.8142027258872986
245,15554,0,0.16539360582828522
267,14744,0,0.05051533505320549
40,2346,0,0.13018867373466492
201,7877,1,0.043462976813316345
196,12793,1,0.2763177156448364
309,12033,0,0.9498158097267151
215,1241,1,0.1624627709388733
16,9350,0,0.46170949935913086
104,1810,1,0.8660416007041931
10,10186,0,0.0007732441881671548
204,8703,0,0.0022694673389196396
60,1563,0,0.011082440614700317
49,14051,0,0.6453828811645508
245,15556,0,0.025385264307260513
223,14532,0,0.07480446994304657
335,10281,0,0.8288222551345825
345,6174,1,0.13331849873065948
196,12692,1,0.1528579741716385
357,8404,1,0.8232802748680115
124,3493,0,0.9441991448402405
361,14130,0,0.3260575234889984
27,7854,1,0.8371989727020264
79,11170,1,0.1709109991788864
0,12629,1,5.7070683396887034e-05
56,6292,0,0.10118531435728073
284,12504,1,0.9982876181602478
334,6111,1,0.00037051248364150524
18,6633,1,0.51423180103302
373,10713,0,6.06012690695934e-07
345,6191,1,0.6525837779045105
215,1094,1,0.6346150040626526
319,4125,0,0.0037799642886966467
99,586,0,0.5615078210830688
108,16649,0,0.601550281047821
232,11260,0,0.08836587518453598
248,16571,1,0.7235992550849915
257,9523,0,0.01229618676006794
239,7167,1,0.002598690101876855
31,3018,1,0.7872710824012756
164,11477,0,0.1352045089006424
411,3348,1,0.32179248332977295
271,7938,0,0.21811237931251526
126,12939,0,0.027012798935174942
109,3945,0,0.7272881269454956
224,6378,1,0.06270837038755417
72,13106,1,0.8461971879005432
159,3895,0,0.0012085710186511278
259,1389,0,0.000326211767969653
56,6296,0,0.284608393907547
208,16814,1,0.7348217368125916
12,7074,1,0.3591351807117462
364,9013,1,0.8351249694824219
225,13709,0,0.0574745237827301
362,5159,0,8.689142850926146e-05
347,2773,0,0.7684938311576843
188,5618,1,0.31778767704963684
151,3415,0,0.8108248114585876
20,5883,1,0.0043305992148816586
43,5716,0,0.16842082142829895
76,16165,0,4.803599222213961e-05
198,484,0,0.2757910192012787
73,13426,1,0.9946148991584778
49,14060,0,0.39402392506599426
214,4990,1,0.2578853666782379
159,3862,0,0.3989205062389374
119,1485,1,0.724763810634613
168,657,0,0.07917837053537369
174,6773,0,0.9443266987800598
50,12295,0,0.09382065385580063
332,2804,0,0.9556838870048523
297,3174,1,0.1302260011434555
73,13429,1,0.7177060842514038
258,11082,1,0.04963246360421181
403,15061,1,0.2115968018770218
244,7437,1,0.45807358622550964
249,8956,1,0.8093854784965515
245,15550,0,0.23829734325408936
327,12591,0,0.08686855435371399
136,11177,0,0.09095335006713867
159,3877,0,0.15764352679252625
48,13229,1,0.7083644866943359
227,15428,0,1.5938929209369235e-05
206,2109,1,0.0010367793729528785
14,11103,1,0.3127623498439789
145,2620,0,0.31640857458114624
346,11874,1,0.3398873507976532
196,12780,1,0.009556745178997517
78,9288,0,0.9921953678131104
273,7268,0,0.013160884380340576
357,8425,1,0.8907515406608582
121,14586,0,0.0005695655127055943
317,16366,0,0.3283594846725464
376,8892,1,0.7052408456802368
249,8959,1,0.1783161610364914
234,16220,0,0.7897142171859741
138,8541,0,0.005179464351385832
241,15825,0,0.5752272605895996
409,11372,0,0.7238134741783142
39,7622,0,0.8161174654960632
48,13188,1,0.8104076981544495
0,12658,1,0.09126509726047516
156,4944,0,0.8487415313720703
262,15090,0,0.8018519878387451
281,17140,0,0.5866453051567078
345,6164,1,0.7143564820289612
362,5120,0,0.4029698073863983
72,13081,1,0.039895832538604736
108,16663,0,0.06740051507949829
298,17133,0,0.06103832274675369
207,6558,1,0.5483154654502869
208,16705,1,0.2533378601074219
379,1519,1,0.0017806098330765963
256,5865,0,0.9806790351867676
7,8278,0,0.638689398765564
50,12287,0,0.679743230342865
300,3908,0,0.11921938508749008
88,15643,0,0.38695797324180603
179,4286,0,0.2600353956222534
356,2586,0,0.019725222140550613
8,8468,0,0.031139807775616646
290,5255,1,0.6824693083763123
369,17470,1,0.9964905381202698
330,16489,1,0.4411882162094116
376,8878,1,0.23253317177295685
90,5169,1,0.00041050344589166343
83,14946,0,0.29001906514167786
320,6821,1,0.23353710770606995
110,6671,0,1.1484329043298658e-09
138,8498,0,4.777689355250914e-06
363,13381,1,0.21127939224243164
75,1948,0,0.9055547118186951
294,6893,0,0.1207253560423851
387,4685,0,0.8504424691200256
279,13987,0,0.7260725498199463
115,7024,0,0.3286832273006439
388,15923,1,0.9764176607131958
337,3096,0,0.0016584140248596668
388,15942,1,0.3749583661556244
1,426,0,0.9202461838722229
304,12377,1,0.6269250512123108
326,5940,1,0.04608337581157684
73,13420,1,0.24289651215076447
394,7789,1,0.3481544852256775
150,2164,1,0.5614092946052551
227,15417,0,0.645204484462738
48,13198,1,0.390406996011734
270,13584,0,0.38651591539382935
232,11258,0,0.13986186683177948
394,7797,1,0.47802406549453735
6,7709,0,0.2419983595609665
327,12607,0,0.8334639668464661
247,9767,0,0.07277565449476242
283,4520,0,0.30380958318710327
346,11878,1,0.00041534152114763856
286,4172,1,0.7264239192008972
126,12951,0,0.6313194632530212
400,9784,0,0.32485970854759216
311,1413,1,0.8033336400985718
327,12569,0,0.7078304886817932
190,3980,1,0.21378953754901886
299,12426,1,0.8581974506378174
352,4880,0,0.3705022633075714
90,5201,1,0.38110509514808655
170,11423,0,0.33840176463127136
339,5118,1,0.3428199887275696
130,13314,0,0.07028807699680328
252,4823,0,0.7132906317710876
391,12150,1,0.40310388803482056
48,13210,1,0.8034840226173401
83,14948,0,0.01416519284248352
383,10429,1,0.057235974818468094
129,16384,1,0.4000527262687683
220,8207,0,0.0002987241605296731
357,8395,1,0.6757368445396423
339,5093,1,0.39428064227104187
32,7944,1,0.9397952556610107
122,5815,1,0.5794605612754822
232,11253,0,1.7557342289364897e-05
60,1569,0,0.11141781508922577
189,3216,1,0.2937854528427124
96,172,1,0.8710346221923828
3,3295,0,0.5037095546722412
347,2793,0,0.043888069689273834
226,5442,0,0.03532460704445839
280,9098,0,0.47534045577049255
252,4837,0,0.0802619531750679
300,3911,0,0.034647535532712936
203,1589,1,0.9319565296173096
146,15322,0,0.006703132763504982
39,7557,0,0.23034073412418365
183,12341,0,0.4701460003852844
241,15832,0,0.5482366681098938
333,7487,1,0.04854918643832207
266,10540,0,0.8754773139953613
196,12677,1,0.06103834509849548
190,3973,1,0.7684190273284912
183,12346,0,0.11356843262910843
196,12721,1,7.540904334746301e-05
103,15775,1,0.01956848055124283
260,9396,1,0.2649492919445038
46,12555,0,0.9896326065063477
138,8501,0,0.32005593180656433
13,1317,0,0.35911425948143005
346,11959,1,0.4583403766155243
276,9734,1,0.010800537653267384
296,16465,1,0.2726430296897888
268,16996,1,0.25567108392715454
387,4634,0,0.30215221643447876
268,16956,1,0.8827208876609802
8,8449,0,0.15756280720233917
176,14823,1,0.600345253944397
134,13655,1,0.024833783507347107
66,847,0,0.1724553257226944
56,6274,0,0.11582262068986893
395,14720,1,4.151027314946987e-05
257,9546,0,0.039638496935367584
31,2997,1,0.9002274870872498
78,9269,0,0.9996442794799805
319,4131,0,0.09292538464069366
9,5754,1,0.43684813380241394
221,12495,0,5.263927232590504e-05
253,17629,0,0.24215099215507507
287,14359,0,0.14404022693634033
289,8106,0,7.700859896431211e-06
218,14770,1,0.8045869469642639
142,14276,1,0.00029054892365820706
9,5764,1,0.01798630692064762
193,6994,0,0.998330295085907
365,10227,1,0.29111313819885254
104,1818,1,0.17585405707359314
332,2803,0,0.6364992260932922
94,7735,1,0.6178098320960999
376,8893,1,0.01162302028387785
104,1831,1,0.7298110127449036
92,14444,0,0.06571120768785477
370,8060,1,0.5812510251998901
404,15594,0,0.1608733832836151
334,6109,1,0.0001994701160583645
268,16962,1,0.2598804533481598
307,5688,0,0.6354851126670837
79,11151,1,0.7107947468757629
22,5045,0,0.07402382791042328
395,14722,1,0.9027680158615112
197,17037,0,0.4473894536495209
226,5447,0,0.00037535789306275547
197,17045,0,0.00013327671331353486
87,12069,1,0.043603554368019104
176,14828,1,0.9158858060836792
295,12256,1,0.27437305450439453
27,7832,1,0.9338162541389465
351,785,1,0.5807883143424988
216,1034,1,0.2992774546146393
337,3135,0,0.041016023606061935
9,5750,1,0.7684243321418762
400,9818,0,0.7341980338096619
196,12756,1,0.37885311245918274
245,15553,0,0.0092727430164814
142,14232,1,0.8220385313034058
347,2762,0,0.886731743812561
101,11716,1,0.9953371286392212
385,11289,1,0.975160539150238
288,14393,0,0.3165931701660156
326,5943,1,0.9403132796287537
84,16240,1,0.5931184887886047
246,10916,0,0.8312714695930481
14,11118,1,0.6332365274429321
72,13103,1,0.9363561868667603
71,10075,0,5.321006938174833e-06
212,10367,0,0.694122850894928
344,5797,0,0.9808051586151123
375,278,1,0.3153502345085144
28,16318,1,0.9676235318183899
387,4646,0,0.9871852993965149
388,15956,1,0.2296472042798996
311,1435,1,0.5467584729194641
153,14109,0,0.19435283541679382
373,10712,0,1.9053901212373603e-07
172,2227,0,0.00030551489908248186
346,11855,1,0.10738670825958252
13,1299,0,0.30297333002090454
36,2427,0,0.3121427297592163
99,594,0,0.26772409677505493
277,536,1,0.0023151645436882973
179,4290,0,0.008420263417065144
67,3670,0,0.3778229355812073
187,3430,0,0.6266269683837891
195,2241,0,0.27146413922309875
157,11669,0,0.6121332049369812
252,4816,0,0.006177347153425217
240,10118,1,3.891594246852037e-07
115,7037,0,0.9809154868125916
2,17278,0,0.033082179725170135
386,127,1,1.1422029274399392e-05
232,11280,0,0.6204448342323303
200,239,0,0.9990135431289673
146,15331,0,0.0011968053877353668
370,8028,1,0.03728595748543739
157,11705,0,0.2432098090648651
364,8997,1,0.1165495440363884
328,7327,0,0.008416896685957909
346,11995,1,0.37924623489379883
149,6964,1,0.539327085018158
140,5536,0,0.43560123443603516
382,6413,0,0.008037314750254154
229,8812,0,0.9945493340492249
36,2405,0,0.11001965403556824
318,12874,0,0.8871016502380371
208,16822,1,0.09814022481441498
257,9560,0,0.13522771000862122
246,10904,0,0.7256661057472229
345,6171,1,0.9566072821617126
249,8952,1,0.4318009912967682
293,8589,1,0.2172151803970337
1,448,0,0.4966895580291748
257,9604,0,0.7658326625823975
